stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1219,CenLibAM,Centreville Rd @ Liberia Ave,,38.760708,-77.461333,,,,,,0
1220,CenLibPM,Centreville Rd @ Liberia Ave,,38.761567,-77.460399,,,,,,0
1234,ManJun,Manassas Junction,Centreville Rd & Liberia Ave,38.762272,-77.458226,,,,,,0
1301,Rt1MP,Route 1 @ Mt Pleasant Dr,Jefferson Davis Hwy & Mt Pleasant Dr,38.65249,-77.255647,,,,,,0
1305,Rt1MarPM,Route 1 @ Marys Way,Jefferson Davis Hwy & Marys Way,38.65276,-77.255797,,,,,,0
1310,OpiDSPM,Opitz Blvd @ Daniel Stuart Sq,,38.633555,-77.275586,,,,,,0
1311,OpiMonAM,Opitz Blvd @ Montgomery Ave,,38.634838,-77.273119,,,,,,0
1315,PkyNPWB,Prince William Pkwy @ Noble Pond Way,Prince William  Pkwy & Noble Pond Way,38.648813,-77.306492,,,,,,0
1400,14IndAM,14th St @ Independence Ave SW,14th St SW & Independence Ave,38.8869,-77.031787,,,,,,0
1403,14PenAM,14th St @ Pennsylvania Ave NW,14th St NW & Pennsylvania Ave NW,38.895935,-77.031822,,,,,,0
1404,14NYAM,14th St @ New York Ave NW,14th St NW & New York Ave NW,38.899219,-77.03188,,,,,,0
1407,I18AM,I St @ 18th St NW,,38.901343,-77.041364,,,,,,0
1409,19FAM,19th St @ F St NW,19th St NW & F St NW,38.897375,-77.043499,,,,,,0
1419,H13AM,H St @ 13th St NW,H St Nw & 13th St NW,38.899743,-77.029677,,,,,,0
1420,H11AM,H St @ 11th St NW,,38.899803,-77.027089,,,,,,0
1422,11EAM,11th St @ E St NW,11th St NW & E St NW,38.896185,-77.027082,,,,,,0
1423,Pen10AM,Pennsylvania Ave @ 10th St NW,Pennsylvania Ave NW & 10th St NW,38.894173,-77.025526,,,,,,0
1424,Pen7AM,Pennsylvania Ave @ 7th St NW,Pennsylvania Ave NW & 7th St NW,38.89324,-77.022229,,,,,,0
1429,7CAM,7th St @ C St SW,7th St SW & C St SW,38.886679,-77.022059,,,,,,0
1430,D9,D St @ 9th St SW,,38.884905,-77.023726,,,,,,0
1432,M3AM,M St @ Delaware Ave SW,,38.876378,-77.013672,,,,,,0
1433,MHalAM,M St @ Half St SE,M St SE & Half St SE,38.876313,-77.007029,,,,,,0
1435,M4thAM,M St @ 4th St SE,M St SE & 4th St SE,38.876458,-77.000807,,,,,,0
1436,MIH,M St @ Isaac Hull Ave,M St SE & Isaac Hull Ave,38.876408,-76.997417,,,,,,0
1437,M9,M St @ 9th St SE,M St SE & 9th St SE,38.87635,-76.992994,,,,,,0
1439,11EadAM,S Eads St @ Army Navy Dr,,38.864504,-77.054377,,,,,,0
